index,Unnamed: 0,url,RGB_x,Proportion_x,RGB_y,Proportion_y
Page_27_9,8,https://ak1.ostkcdn.com/images/products/22638917/L28247532.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.7212036562295575,"Rgb(r=144, g=180, b=169)",0.27879634377044255
Page_27_10,9,https://ak1.ostkcdn.com/images/products/28384352/L33453735.jpg?imwidth=480&impolicy=medium,"Rgb(r=172, g=155, b=141)",0.5101167315175097,"Rgb(r=130, g=95, b=62)",0.48988326848249025
Page_27_11,10,https://ak1.ostkcdn.com/images/products/7942910/7942910/Sterling-Willow-Pillow-16-x-16-L15317312.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=253)",0.5452977241100287,"Rgb(r=188, g=180, b=117)",0.45470227588997125
Page_27_12,11,https://ak1.ostkcdn.com/images/products/27636084/L32787740.jpg?imwidth=480&impolicy=medium,"Rgb(r=246, g=235, b=225)",0.9872972496473907,"Rgb(r=253, g=254, b=254)",0.012702750352609309
Page_27_13,12,https://ak1.ostkcdn.com/images/products/25606629/L30917686.jpg?imwidth=480&impolicy=medium,"Rgb(r=166, g=158, b=152)",0.5887919867325638,"Rgb(r=109, g=98, b=94)",0.4112080132674362
Page_27_14,13,https://ak1.ostkcdn.com/images/products/19898140/L25822309.jpg?imwidth=480&impolicy=medium,"Rgb(r=243, g=241, b=241)",0.9752534508050791,"Rgb(r=228, g=225, b=226)",0.02474654919492097
Page_27_15,14,https://ak1.ostkcdn.com/images/products/13155697/L19882086.jpg?imwidth=480&impolicy=medium,"Rgb(r=225, g=221, b=214)",0.8665363393868528,"Rgb(r=184, g=177, b=162)",0.1334636606131472
Page_27_16,15,https://ak1.ostkcdn.com/images/products/21235147/L27000045.jpg?imwidth=480&impolicy=medium,"Rgb(r=129, g=164, b=153)",0.5244006721619552,"Rgb(r=254, g=254, b=254)",0.47559932783804476
Page_27_17,16,https://ak1.ostkcdn.com/images/products/28288311/L33368234.jpg?imwidth=480&impolicy=medium,"Rgb(r=215, g=220, b=223)",0.790629801625793,"Rgb(r=208, g=214, b=213)",0.20937019837420706
Page_27_18,17,https://ak1.ostkcdn.com/images/products/27866440/L32994218.jpg?imwidth=480&impolicy=medium,"Rgb(r=248, g=244, b=239)",0.6600527615626404,"Rgb(r=198, g=168, b=134)",0.3399472384373597
Page_27_19,18,https://ak1.ostkcdn.com/images/products/9032949/Ellery-Solid-Pink-Down-Filled-18-inch-Throw-Pillow-L16232252.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.5512538968318565,"Rgb(r=203, g=125, b=151)",0.4487461031681435
Page_27_20,19,https://ak1.ostkcdn.com/images/products/23053229/L28610451.jpg?imwidth=480&impolicy=medium,"Rgb(r=253, g=253, b=251)",0.703139286802804,"Rgb(r=177, g=169, b=129)",0.296860713197196
Page_27_21,20,https://ak1.ostkcdn.com/images/products/28384343/L33453725.jpg?imwidth=480&impolicy=medium,"Rgb(r=173, g=157, b=143)",0.5308575120180888,"Rgb(r=130, g=95, b=62)",0.4691424879819111
Page_27_22,21,https://ak1.ostkcdn.com/images/products/23143040/L28689116.jpg?imwidth=480&impolicy=medium,"Rgb(r=173, g=172, b=170)",0.6210133292275207,"Rgb(r=173, g=171, b=172)",0.37898667077247933
Page_27_23,22,https://ak1.ostkcdn.com/images/products/12858782/L19621043.jpg?imwidth=480&impolicy=medium,"Rgb(r=226, g=217, b=198)",0.8032971442584212,"Rgb(r=191, g=176, b=151)",0.1967028557415788
Page_27_24,23,https://ak1.ostkcdn.com/images/products/18072908/L24234598.jpg?imwidth=480&impolicy=medium,"Rgb(r=183, g=209, b=238)",0.784316353138907,"Rgb(r=254, g=254, b=254)",0.21568364686109295
Page_27_25,24,https://ak1.ostkcdn.com/images/products/11468668/L18425134.jpg?imwidth=480&impolicy=medium,"Rgb(r=246, g=246, b=245)",0.7277899210223681,"Rgb(r=229, g=232, b=235)",0.2722100789776319
Page_27_26,25,https://ak1.ostkcdn.com/images/products/21451612/L27191236.jpg?imwidth=480&impolicy=medium,"Rgb(r=191, g=165, b=158)",0.6956407768329754,"Rgb(r=251, g=249, b=247)",0.30435922316702463
Page_27_27,26,https://ak1.ostkcdn.com/images/products/28384329/L33453710.jpg?imwidth=480&impolicy=medium,"Rgb(r=173, g=157, b=143)",0.5338954742838571,"Rgb(r=131, g=95, b=62)",0.4661045257161429
Page_27_28,27,https://ak1.ostkcdn.com/images/products/21030406/L26819197.jpg?imwidth=480&impolicy=medium,"Rgb(r=211, g=198, b=203)",0.7765204109969452,"Rgb(r=254, g=254, b=254)",0.2234795890030547
Page_27_29,28,https://ak1.ostkcdn.com/images/products/26966880/L32188366.jpg?imwidth=480&impolicy=medium,"Rgb(r=246, g=242, b=240)",0.9881924392519212,"Rgb(r=251, g=249, b=250)",0.011807560748078717
Page_27_30,29,https://ak1.ostkcdn.com/images/products/23143022/L28689108.jpg?imwidth=480&impolicy=medium,"Rgb(r=219, g=168, b=143)",0.6868206287523949,"Rgb(r=245, g=224, b=214)",0.31317937124760514
Page_27_31,30,https://ak1.ostkcdn.com/images/products/7729377/L15130765.jpg?imwidth=480&impolicy=medium,"Rgb(r=77, g=77, b=76)",0.5649522518898088,"Rgb(r=253, g=253, b=253)",0.4350477481101912
Page_27_32,31,https://ak1.ostkcdn.com/images/products/27032249/L32247087.jpg?imwidth=480&impolicy=medium,"Rgb(r=227, g=218, b=212)",0.6468506320468175,"Rgb(r=249, g=247, b=248)",0.35314936795318247
Page_27_33,32,https://ak1.ostkcdn.com/images/products/28384349/L33453731.jpg?imwidth=480&impolicy=medium,"Rgb(r=175, g=158, b=134)",0.5699585705143319,"Rgb(r=130, g=96, b=62)",0.4300414294856681
Page_27_34,33,https://ak1.ostkcdn.com/images/products/28384736/L33454052.jpg?imwidth=480&impolicy=medium,"Rgb(r=127, g=93, b=61)",0.5454723504266226,"Rgb(r=172, g=156, b=141)",0.4545276495733774
Page_27_35,34,https://ak1.ostkcdn.com/images/products/9091325/Xana-Sprout-Green-Solid-18-inch-Down-Filled-Throw-Pillow-L16280465.jpg?imwidth=480&impolicy=medium,"Rgb(r=175, g=180, b=138)",0.6074417521227684,"Rgb(r=254, g=254, b=254)",0.3925582478772316
Page_27_36,35,https://ak1.ostkcdn.com/images/products/23143993/L28690123.jpg?imwidth=480&impolicy=medium,"Rgb(r=212, g=137, b=75)",0.7846336384999284,"Rgb(r=254, g=253, b=252)",0.21536636150007155
Page_27_37,36,https://ak1.ostkcdn.com/images/products/28274737/L33356154.jpg?imwidth=480&impolicy=medium,"Rgb(r=215, g=220, b=223)",0.7358234581717281,"Rgb(r=156, g=81, b=36)",0.2641765418282718
Page_27_38,37,https://ak1.ostkcdn.com/images/products/28384344/L33453727.jpg?imwidth=480&impolicy=medium,"Rgb(r=172, g=156, b=141)",0.5129740518962076,"Rgb(r=130, g=95, b=62)",0.4870259481037924
Page_27_39,38,https://ak1.ostkcdn.com/images/products/23143994/L28689556.jpg?imwidth=480&impolicy=medium,"Rgb(r=212, g=137, b=75)",0.7846336384999284,"Rgb(r=254, g=253, b=252)",0.21536636150007155
Page_27_40,39,https://ak1.ostkcdn.com/images/products/12669633/L19456310.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.5232557483425024,"Rgb(r=106, g=103, b=104)",0.4767442516574975
Page_27_41,40,https://ak1.ostkcdn.com/images/products/28274703/L33356129.jpg?imwidth=480&impolicy=medium,"Rgb(r=215, g=220, b=223)",0.7715262183028178,"Rgb(r=171, g=177, b=174)",0.2284737816971823
Page_27_42,41,https://ak1.ostkcdn.com/images/products/20993295/L26787372.jpg?imwidth=480&impolicy=medium,"Rgb(r=244, g=238, b=228)",0.7638524806169295,"Rgb(r=194, g=173, b=145)",0.2361475193830705
Page_27_43,42,https://ak1.ostkcdn.com/images/products/9035011/Acker-Solid-Yellow-Down-Filled-Throw-Pillow-L16233919.jpg?imwidth=480&impolicy=medium,"Rgb(r=201, g=188, b=93)",0.5108351562654894,"Rgb(r=254, g=254, b=253)",0.4891648437345106
Page_27_44,43,https://ak1.ostkcdn.com/images/products/28336558/L33411400.jpg?imwidth=480&impolicy=medium,"Rgb(r=215, g=220, b=223)",0.7532623495035722,"Rgb(r=166, g=173, b=169)",0.24673765049642787
Page_27_45,44,https://ak1.ostkcdn.com/images/products/28336557/L33411399.jpg?imwidth=480&impolicy=medium,"Rgb(r=214, g=220, b=223)",0.8196017580617212,"Rgb(r=174, g=180, b=177)",0.1803982419382788
Page_27_46,45,https://ak1.ostkcdn.com/images/products/28274798/L33356213.jpg?imwidth=480&impolicy=medium,"Rgb(r=213, g=220, b=224)",0.7989078007226827,"Rgb(r=172, g=179, b=175)",0.20109219927731725
Page_27_47,46,https://ak1.ostkcdn.com/images/products/28274788/L33356197.jpg?imwidth=480&impolicy=medium,"Rgb(r=215, g=220, b=223)",0.793885330631729,"Rgb(r=208, g=214, b=213)",0.20611466936827103
Page_27_48,47,https://ak1.ostkcdn.com/images/products/23144024/L28690131.jpg?imwidth=480&impolicy=medium,"Rgb(r=210, g=204, b=209)",0.5742525372588462,"Rgb(r=178, g=170, b=176)",0.4257474627411539
Page_27_49,48,https://ak1.ostkcdn.com/images/products/28384321/L33453704.jpg?imwidth=480&impolicy=medium,"Rgb(r=172, g=156, b=140)",0.5047107477301896,"Rgb(r=132, g=95, b=61)",0.49528925226981035
Page_27_50,49,https://ak1.ostkcdn.com/images/products/27741192/L32880942.jpg?imwidth=480&impolicy=medium,"Rgb(r=253, g=252, b=252)",0.867352560920393,"Rgb(r=93, g=98, b=106)",0.13264743907960702
Page_27_51,50,https://ak1.ostkcdn.com/images/products/23143849/L28690056.jpg?imwidth=480&impolicy=medium,"Rgb(r=100, g=105, b=109)",0.8588519252008988,"Rgb(r=254, g=254, b=254)",0.1411480747991012
Page_27_52,51,https://ak1.ostkcdn.com/images/products/17007951/L23289266.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.8016546624243908,"Rgb(r=234, g=236, b=242)",0.19834533757560924
Page_27_53,52,https://ak1.ostkcdn.com/images/products/6425693/Bolt-Down-Square-Decorative-Pillow-L14030812.jpg?imwidth=480&impolicy=medium,"Rgb(r=216, g=211, b=215)",0.8040356501781616,"Rgb(r=235, g=232, b=232)",0.1959643498218384
Page_27_54,53,https://ak1.ostkcdn.com/images/products/15648715/L22078397.jpg?imwidth=480&impolicy=medium,"Rgb(r=58, g=88, b=131)",0.7570116230902313,"Rgb(r=254, g=254, b=254)",0.24298837690976877
Page_27_55,54,https://ak1.ostkcdn.com/images/products/28384711/L33454030.jpg?imwidth=480&impolicy=medium,"Rgb(r=172, g=155, b=139)",0.5098891959559556,"Rgb(r=129, g=95, b=62)",0.4901108040440444
Page_27_56,55,https://ak1.ostkcdn.com/images/products/28384732/L33454048.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=253)",0.8121350688005953,"Rgb(r=40, g=33, b=29)",0.1878649311994047
Page_27_57,56,https://ak1.ostkcdn.com/images/products/23042668/L28600765.jpg?imwidth=480&impolicy=medium,"Rgb(r=233, g=232, b=229)",0.6845735585144197,"Rgb(r=143, g=174, b=188)",0.31542644148558036
Page_27_58,57,https://ak1.ostkcdn.com/images/products/28288335/L33368260.jpg?imwidth=480&impolicy=medium,"Rgb(r=215, g=220, b=223)",0.6757410296411857,"Rgb(r=28, g=28, b=28)",0.32425897035881435
Page_27_59,58,https://ak1.ostkcdn.com/images/products/28274726/L33356142.jpg?imwidth=480&impolicy=medium,"Rgb(r=215, g=221, b=223)",0.7664301595605545,"Rgb(r=121, g=89, b=66)",0.23356984043944545
Page_27_60,59,https://ak1.ostkcdn.com/images/products/9556919/L16738395.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.513247014335974,"Rgb(r=167, g=177, b=171)",0.486752985664026
Page_28_1,0,https://ak1.ostkcdn.com/images/products/28384330/L33453711.jpg?imwidth=480&impolicy=medium,"Rgb(r=173, g=157, b=143)",0.5279626596479934,"Rgb(r=130, g=95, b=62)",0.4720373403520067
Page_28_2,1,https://ak1.ostkcdn.com/images/products/8843319/Blue-Decorative-Throw-Pillow-L16073177.jpg?imwidth=480&impolicy=medium,"Rgb(r=207, g=211, b=215)",0.5528880352824015,"Rgb(r=254, g=254, b=254)",0.4471119647175985
Page_28_3,2,https://ak1.ostkcdn.com/images/products/19898145/L25822313.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.6401103955841766,"Rgb(r=41, g=32, b=37)",0.35988960441582335
Page_28_4,3,https://ak1.ostkcdn.com/images/products/28288317/L33368251.jpg?imwidth=480&impolicy=medium,"Rgb(r=215, g=220, b=223)",0.7956758427641634,"Rgb(r=208, g=214, b=213)",0.20432415723583658
Page_28_5,4,https://ak1.ostkcdn.com/images/products/28416312/L33482255.jpg?imwidth=480&impolicy=medium,"Rgb(r=168, g=158, b=136)",0.5676400223967966,"Rgb(r=130, g=96, b=62)",0.43235997760320344
Page_28_6,5,https://ak1.ostkcdn.com/images/products/28416235/L33482185.jpg?imwidth=480&impolicy=medium,"Rgb(r=123, g=95, b=68)",0.5368307973781609,"Rgb(r=170, g=155, b=141)",0.46316920262183914
Page_28_7,6,https://ak1.ostkcdn.com/images/products/28384738/L33454054.jpg?imwidth=480&impolicy=medium,"Rgb(r=128, g=94, b=62)",0.5090472757799455,"Rgb(r=172, g=156, b=141)",0.4909527242200546
Page_28_8,7,https://ak1.ostkcdn.com/images/products/26960103/L32182326.jpg?imwidth=480&impolicy=medium,"Rgb(r=245, g=244, b=241)",0.8079807507746305,"Rgb(r=213, g=216, b=222)",0.1920192492253695
Page_28_9,8,https://ak1.ostkcdn.com/images/products/23143904/L28690080.jpg?imwidth=480&impolicy=medium,"Rgb(r=230, g=227, b=223)",0.9933273963378875,"Rgb(r=252, g=250, b=252)",0.006672603662112557
Page_28_10,9,https://ak1.ostkcdn.com/images/products/11468725/L18425210.jpg?imwidth=480&impolicy=medium,"Rgb(r=167, g=160, b=158)",0.7069572138211159,"Rgb(r=238, g=236, b=235)",0.2930427861788841
Page_28_11,10,https://ak1.ostkcdn.com/images/products/22610927/L28222583.jpg?imwidth=480&impolicy=medium,"Rgb(r=42, g=120, b=131)",0.7319502974714923,"Rgb(r=254, g=254, b=254)",0.2680497025285077
Page_28_12,11,https://ak1.ostkcdn.com/images/products/27741425/L32880932.jpg?imwidth=480&impolicy=medium,"Rgb(r=252, g=252, b=252)",0.9119788008428581,"Rgb(r=101, g=103, b=106)",0.08802119915714195
Page_28_13,12,https://ak1.ostkcdn.com/images/products/28274757/L33356169.jpg?imwidth=480&impolicy=medium,"Rgb(r=215, g=220, b=223)",0.6508498483673038,"Rgb(r=185, g=164, b=130)",0.34915015163269625
Page_28_14,13,https://ak1.ostkcdn.com/images/products/28416359/L33482240.jpg?imwidth=480&impolicy=medium,"Rgb(r=176, g=151, b=133)",0.5358844182174823,"Rgb(r=134, g=95, b=62)",0.46411558178251766
Page_28_15,14,https://ak1.ostkcdn.com/images/products/28384322/L33453705.jpg?imwidth=480&impolicy=medium,"Rgb(r=173, g=157, b=143)",0.5273757019717393,"Rgb(r=130, g=95, b=62)",0.4726242980282606
Page_28_16,15,https://ak1.ostkcdn.com/images/products/24036179/L29495455.jpg?imwidth=480&impolicy=medium,"Rgb(r=193, g=162, b=144)",0.6294421217663967,"Rgb(r=222, g=207, b=196)",0.37055787823360337
Page_28_17,16,https://ak1.ostkcdn.com/images/products/26394900/L31673113.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.5539942228654832,"Rgb(r=148, g=159, b=154)",0.44600577713451683
Page_28_18,17,https://ak1.ostkcdn.com/images/products/22019419/L27695646.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.7338531334839595,"Rgb(r=128, g=54, b=70)",0.26614686651604047
Page_28_19,18,https://ak1.ostkcdn.com/images/products/20993310/L26787374.jpg?imwidth=480&impolicy=medium,"Rgb(r=240, g=234, b=226)",0.9394607652503328,"Rgb(r=195, g=184, b=166)",0.06053923474966715
Page_28_20,19,https://ak1.ostkcdn.com/images/products/9648207/L16831775.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.8426952103636796,"Rgb(r=26, g=38, b=55)",0.1573047896363204
Page_28_21,20,https://ak1.ostkcdn.com/images/products/15648564/L22078249.jpg?imwidth=480&impolicy=medium,"Rgb(r=166, g=176, b=163)",0.618215493638267,"Rgb(r=166, g=170, b=152)",0.38178450636173294
Page_28_22,21,https://ak1.ostkcdn.com/images/products/9091064/Calvi-Red-Solid-18-inch-Down-Filled-Throw-Pillow-L16280272.jpg?imwidth=480&impolicy=medium,"Rgb(r=191, g=59, b=55)",0.5203984788250051,"Rgb(r=254, g=254, b=254)",0.4796015211749949
Page_28_23,22,https://ak1.ostkcdn.com/images/products/22963682/L28531241.jpg?imwidth=480&impolicy=medium,"Rgb(r=120, g=149, b=182)",0.5759697816617394,"Rgb(r=254, g=254, b=254)",0.42403021833826054
Page_28_24,23,https://ak1.ostkcdn.com/images/products/7942918/7942918/Avanti-Pecan-Pillow-16-x-16-L15317319.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.6281216744005143,"Rgb(r=97, g=71, b=69)",0.37187832559948575
Page_28_25,24,https://ak1.ostkcdn.com/images/products/18778797/L24849068.jpg?imwidth=480&impolicy=medium,"Rgb(r=168, g=168, b=173)",0.5227882675680018,"Rgb(r=254, g=254, b=254)",0.4772117324319982
Page_28_26,25,https://ak1.ostkcdn.com/images/products/26394887/L31673106.jpg?imwidth=480&impolicy=medium,"Rgb(r=236, g=234, b=228)",0.9933877204275648,"Rgb(r=197, g=193, b=183)",0.0066122795724351145
Page_28_27,26,https://ak1.ostkcdn.com/images/products/28363018/L33434974.jpg?imwidth=480&impolicy=medium,"Rgb(r=215, g=220, b=223)",0.797138745449928,"Rgb(r=114, g=68, b=148)",0.20286125455007195
Page_28_28,27,https://ak1.ostkcdn.com/images/products/28416315/L33482232.jpg?imwidth=480&impolicy=medium,"Rgb(r=171, g=155, b=141)",0.5133664095888392,"Rgb(r=130, g=95, b=62)",0.4866335904111608
Page_28_29,28,https://ak1.ostkcdn.com/images/products/28416247/L33482181.jpg?imwidth=480&impolicy=medium,"Rgb(r=173, g=154, b=139)",0.5173396280347807,"Rgb(r=131, g=95, b=62)",0.4826603719652193
Page_28_30,29,https://ak1.ostkcdn.com/images/products/28384341/L33453726.jpg?imwidth=480&impolicy=medium,"Rgb(r=172, g=157, b=143)",0.5235750929542994,"Rgb(r=130, g=95, b=62)",0.47642490704570056
Page_28_31,30,https://ak1.ostkcdn.com/images/products/9033539/Ellery-Apple-Green-Solid-Down-Filled-Throw-Pillow-L16232767.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.6157056784139486,"Rgb(r=138, g=188, b=102)",0.38429432158605137
Page_28_32,31,https://ak1.ostkcdn.com/images/products/18072970/L24234402.jpg?imwidth=480&impolicy=medium,"Rgb(r=231, g=224, b=219)",0.8268421052631579,"Rgb(r=233, g=230, b=231)",0.1731578947368421
Page_28_33,32,https://ak1.ostkcdn.com/images/products/24036176/L29495451.jpg?imwidth=480&impolicy=medium,"Rgb(r=205, g=209, b=213)",0.5122619903375182,"Rgb(r=219, g=216, b=207)",0.4877380096624818
Page_28_34,33,https://ak1.ostkcdn.com/images/products/26394882/L31673103.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.6676611353272953,"Rgb(r=74, g=101, b=103)",0.3323388646727047
Page_28_35,34,https://ak1.ostkcdn.com/images/products/28416301/L33482229.jpg?imwidth=480&impolicy=medium,"Rgb(r=126, g=94, b=63)",0.5067693349128448,"Rgb(r=171, g=155, b=141)",0.4932306650871552
Page_28_36,35,https://ak1.ostkcdn.com/images/products/28384354/L33453736.jpg?imwidth=480&impolicy=medium,"Rgb(r=173, g=158, b=144)",0.5357559452137267,"Rgb(r=130, g=95, b=62)",0.46424405478627334
Page_28_37,36,https://ak1.ostkcdn.com/images/products/28384337/L33453722.jpg?imwidth=480&impolicy=medium,"Rgb(r=174, g=159, b=145)",0.5576651733747222,"Rgb(r=130, g=95, b=62)",0.4423348266252778
Page_28_38,37,https://ak1.ostkcdn.com/images/products/9091018/Zhoie-Solid-Denim-Feathered-Filled-18-inch-Throw-Pillow-L16280230.jpg?imwidth=480&impolicy=medium,"Rgb(r=57, g=100, b=156)",0.6304835207513195,"Rgb(r=254, g=254, b=254)",0.3695164792486804
Page_28_39,38,https://ak1.ostkcdn.com/images/products/23144082/L28690164.jpg?imwidth=480&impolicy=medium,"Rgb(r=226, g=220, b=219)",0.6364648357687376,"Rgb(r=230, g=225, b=226)",0.3635351642312624
Page_28_40,39,https://ak1.ostkcdn.com/images/products/27741405/L32880954.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.8362921688048033,"Rgb(r=21, g=27, b=62)",0.16370783119519675
Page_28_41,40,https://ak1.ostkcdn.com/images/products/23144394/L28690305.jpg?imwidth=480&impolicy=medium,"Rgb(r=228, g=218, b=210)",0.6548023947779785,"Rgb(r=199, g=182, b=168)",0.34519760522202153
Page_28_42,41,https://ak1.ostkcdn.com/images/products/28288313/L33368249.jpg?imwidth=480&impolicy=medium,"Rgb(r=215, g=220, b=223)",0.7101724137931035,"Rgb(r=161, g=179, b=156)",0.2898275862068965
Page_28_43,42,https://ak1.ostkcdn.com/images/products/28384327/L33453715.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.7547657897878776,"Rgb(r=16, g=25, b=73)",0.2452342102121224
Page_28_44,43,https://ak1.ostkcdn.com/images/products/28384283/L33453672.jpg?imwidth=480&impolicy=medium,"Rgb(r=172, g=157, b=143)",0.5480777831446001,"Rgb(r=131, g=95, b=62)",0.4519222168553999
Page_28_45,44,https://ak1.ostkcdn.com/images/products/11586286/L18526792.jpg?imwidth=480&impolicy=medium,"Rgb(r=96, g=88, b=86)",0.6818538836321687,"Rgb(r=51, g=44, b=42)",0.3181461163678313
Page_28_46,45,https://ak1.ostkcdn.com/images/products/28023089/L33133248.jpg?imwidth=480&impolicy=medium,"Rgb(r=242, g=242, b=242)",0.9972003750195323,"Rgb(r=184, g=184, b=184)",0.0027996249804677327
Page_28_47,46,https://ak1.ostkcdn.com/images/products/8851644/Green-Decorative-Throw-Pillow-L16080231.jpg?imwidth=480&impolicy=medium,"Rgb(r=66, g=72, b=68)",0.528487248385424,"Rgb(r=254, g=254, b=254)",0.47151275161457595
Page_28_48,47,https://ak1.ostkcdn.com/images/products/18072870/L24234355.jpg?imwidth=480&impolicy=medium,"Rgb(r=40, g=99, b=162)",0.8076064074204683,"Rgb(r=254, g=254, b=254)",0.19239359257953173
Page_28_49,48,https://ak1.ostkcdn.com/images/products/23144397/L28690425.jpg?imwidth=480&impolicy=medium,"Rgb(r=228, g=218, b=210)",0.6550854063503936,"Rgb(r=199, g=182, b=168)",0.3449145936496064
Page_28_50,49,https://ak1.ostkcdn.com/images/products/25435997/L30764544.jpg?imwidth=480&impolicy=medium,"Rgb(r=250, g=250, b=249)",0.5148441631782286,"Rgb(r=167, g=164, b=158)",0.48515583682177144
Page_28_51,50,https://ak1.ostkcdn.com/images/products/15960046/L22358296.jpg?imwidth=480&impolicy=medium,"Rgb(r=253, g=253, b=253)",0.6725515753036827,"Rgb(r=188, g=177, b=174)",0.32744842469631735
Page_28_52,51,https://ak1.ostkcdn.com/images/products/18073155/L24234491.jpg?imwidth=480&impolicy=medium,"Rgb(r=152, g=140, b=137)",0.9035495477069252,"Rgb(r=253, g=252, b=252)",0.09645045229307475
Page_28_53,52,https://ak1.ostkcdn.com/images/products/20749437/L26571854.jpg?imwidth=480&impolicy=medium,"Rgb(r=123, g=100, b=92)",0.646395583778323,"Rgb(r=254, g=253, b=253)",0.353604416221677
Page_28_54,53,https://ak1.ostkcdn.com/images/products/20301066/L26178827.jpg?imwidth=480&impolicy=medium,"Rgb(r=169, g=160, b=154)",0.6613600956487083,"Rgb(r=105, g=98, b=90)",0.3386399043512916
Page_28_55,54,https://ak1.ostkcdn.com/images/products/21030493/L26819179.jpg?imwidth=480&impolicy=medium,"Rgb(r=88, g=74, b=73)",0.6866479255649546,"Rgb(r=59, g=48, b=50)",0.3133520744350454
Page_28_56,55,https://ak1.ostkcdn.com/images/products/28442123/L33505163.jpg?imwidth=480&impolicy=medium,"Rgb(r=169, g=144, b=143)",0.6859120517263725,"Rgb(r=253, g=252, b=252)",0.3140879482736275
Page_28_57,56,https://ak1.ostkcdn.com/images/products/7942887/7942887/Sterling-Sand-Square-Decorative-Pillow-L15317293.jpg?imwidth=480&impolicy=medium,"Rgb(r=235, g=228, b=220)",0.8921355442872708,"Rgb(r=198, g=183, b=168)",0.10786445571272923
Page_28_58,57,https://ak1.ostkcdn.com/images/products/23143646/L28689974.jpg?imwidth=480&impolicy=medium,"Rgb(r=141, g=80, b=76)",0.8666602755630829,"Rgb(r=254, g=253, b=252)",0.13333972443691713
Page_28_59,58,https://ak1.ostkcdn.com/images/products/20741917/L26565674.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=253, b=252)",0.6315375878687417,"Rgb(r=115, g=81, b=67)",0.36846241213125824
Page_28_60,59,https://ak1.ostkcdn.com/images/products/12032640/L18905212.jpg?imwidth=480&impolicy=medium,"Rgb(r=247, g=251, b=241)",0.5106403420281501,"Rgb(r=153, g=193, b=99)",0.48935965797184994
Page_29_1,0,https://ak1.ostkcdn.com/images/products/10856140/L17895576.jpg?imwidth=480&impolicy=medium,"Rgb(r=187, g=176, b=173)",0.688077087272062,"Rgb(r=189, g=181, b=183)",0.31192291272793804
Page_29_2,1,https://ak1.ostkcdn.com/images/products/9095965/Haloke-Solid-Turquoise-Feather-Filled-18-inch-Throw-Pillow-L16284387.jpg?imwidth=480&impolicy=medium,"Rgb(r=124, g=189, b=185)",0.6236296070989328,"Rgb(r=150, g=212, b=207)",0.3763703929010672
Page_29_3,2,https://ak1.ostkcdn.com/images/products/8851647/Solid-Ginger-Snap-Brown-Hypoallergenic-Faux-Down-Decorative-Pillow-L16080230.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.5402419066405106,"Rgb(r=155, g=129, b=115)",0.4597580933594893
Page_29_4,3,https://ak1.ostkcdn.com/images/products/17007996/L23289267.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.8019498254246398,"Rgb(r=234, g=236, b=242)",0.19805017457536017
Page_29_5,4,https://ak1.ostkcdn.com/images/products/28384712/L33454004.jpg?imwidth=480&impolicy=medium,"Rgb(r=131, g=94, b=64)",0.5198921161825726,"Rgb(r=172, g=154, b=139)",0.48010788381742736
Page_29_6,5,https://ak1.ostkcdn.com/images/products/28384365/L33453745.jpg?imwidth=480&impolicy=medium,"Rgb(r=172, g=156, b=141)",0.5153841702193329,"Rgb(r=130, g=95, b=62)",0.4846158297806671
Page_29_7,6,https://ak1.ostkcdn.com/images/products/28384360/L33453738.jpg?imwidth=480&impolicy=medium,"Rgb(r=172, g=156, b=141)",0.5135038264070522,"Rgb(r=130, g=95, b=62)",0.4864961735929478
Page_29_8,7,https://ak1.ostkcdn.com/images/products/9095370/Kalindi-Solid-Blue-Feather-Filled-18-inch-Throw-Pillow-L16283864.jpg?imwidth=480&impolicy=medium,"Rgb(r=74, g=93, b=122)",0.5744508700500506,"Rgb(r=254, g=254, b=254)",0.4255491299499494
