index,Unnamed: 0,url,RGB_x,Proportion_x,RGB_y,Proportion_y,location-on-pltt,match1,match2,match3,palette_name,position_on_pltt
Page_24_53,52,https://ak1.ostkcdn.com/images/products/8024423/8024423/Pretty-Ruffled-Green-Decorative-Pillow-L15386511.jpg?imwidth=480&impolicy=medium,"(253, 254, 252)",0.7365793601268278,"(166, 226, 95)",0.2634206398731722,"[3063, 1]",1290,980,5,Rustic Bridal Bouquet,1
Page_24_54,53,https://ak1.ostkcdn.com/images/products/23143583/L28689354.jpg?imwidth=480&impolicy=medium,"(249, 229, 222)",0.9867660946013648,"(252, 254, 254)",0.013233905398635379,"[1999, 0]",463,1587,1452,Laguna Beach Shore,0
Page_24_55,54,https://ak1.ostkcdn.com/images/products/25580837/L30894815.jpg?imwidth=480&impolicy=medium,"(225, 216, 205)",0.8551772462337166,"(194, 180, 162)",0.1448227537662834,"[2972, 1]",1642,1516,400,Crisp Collar,1
Page_24_56,55,https://ak1.ostkcdn.com/images/products/9557985/L16739354.jpg?imwidth=480&impolicy=medium,"(160, 153, 145)",0.579033826866962,"(253, 253, 253)",0.4209661731330379,"[3142, 3]",1590,886,156,Orange Blossom,3
Page_24_57,56,https://ak1.ostkcdn.com/images/products/23124813/L28673068.jpg?imwidth=480&impolicy=medium,"(250, 250, 248)",0.6800575614861329,"(167, 165, 141)",0.3199424385138671,"[1217, 2]",788,1202,886,Summer Backyard,2
Page_24_58,57,https://ak1.ostkcdn.com/images/products/10067677/L17212062.jpg?imwidth=480&impolicy=medium,"(191, 8, 22)",0.662607278132042,"(254, 254, 254)",0.337392721867958,"[1658, 1]",361,836,521,Velvety Sweet,1
Page_24_59,58,https://ak1.ostkcdn.com/images/products/12036863/L18908635.jpg?imwidth=480&impolicy=medium,"(251, 251, 246)",0.6768698327244761,"(206, 206, 148)",0.323130167275524,"[1251, 2]",302,1594,1144,Creative Workstation,2
Page_24_60,59,https://ak1.ostkcdn.com/images/products/22718858/L28317416.jpg?imwidth=480&impolicy=medium,"(253, 253, 253)",0.5223337819243039,"(115, 111, 103)",0.4776662180756959,"[513, 1]",891,455,1333,Makeshift Slumber,1
Page_25_1,0,https://ak1.ostkcdn.com/images/products/10708197/L17767542.jpg?imwidth=480&impolicy=medium,"(225, 217, 210)",0.9577460901563938,"(239, 248, 245)",0.042253909843606254,"[336, 3]",809,1279,577,Carnival of Feathers,3
Page_25_2,1,https://ak1.ostkcdn.com/images/products/11484007/L18438348.jpg?imwidth=480&impolicy=medium,"(249, 249, 248)",0.6781285578017785,"(223, 222, 226)",0.3218714421982215,"[1486, 1]",1774,187,847,Backyard Picks,1
Page_25_3,2,https://ak1.ostkcdn.com/images/products/15637109/L22068148.jpg?imwidth=480&impolicy=medium,"(150, 159, 168)",0.5588225257137397,"(92, 99, 107)",0.4411774742862603,"[99, 0]",1774,1259,110,Calm Perspective,0
Page_25_4,3,https://ak1.ostkcdn.com/images/products/16107591/L22489721.jpg?imwidth=480&impolicy=medium,"(66, 52, 43)",0.512251535959523,"(84, 67, 55)",0.487748464040477,"[556, 2]",872,159,1837,Frosted Ground,2
Page_25_5,4,https://ak1.ostkcdn.com/images/products/9095991/Maarav-Solid-Turquoise-Feather-Filled-18-inch-Throw-Pillow-L16284411.jpg?imwidth=480&impolicy=medium,"(55, 121, 145)",0.5535200782401798,"(88, 161, 186)",0.44647992175982015,"[359, 3]",921,689,912,Waves at Twilight,3
Page_25_6,5,https://ak1.ostkcdn.com/images/products/10246424/L17365331.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.9017245060132364,"(47, 98, 120)",0.09827549398676376,"[684, 0]",1652,605,1034,Morning Sun,0
Page_25_7,6,https://ak1.ostkcdn.com/images/products/15637359/L22068489.jpg?imwidth=480&impolicy=medium,"(108, 91, 61)",0.6750636350636351,"(254, 254, 254)",0.32493636493636496,"[1841, 3]",980,1587,1034,Fascinating Foliage,3
Page_25_8,7,https://ak1.ostkcdn.com/images/products/15637172/L22068166.jpg?imwidth=480&impolicy=medium,"(171, 177, 117)",0.7358744526405502,"(254, 254, 253)",0.2641255473594499,"[2410, 1]",123,1352,161,Sunny Kitchen Table,1
Page_25_9,8,https://ak1.ostkcdn.com/images/products/18072842/L24234344.jpg?imwidth=480&impolicy=medium,"(218, 203, 195)",0.8968091833260372,"(201, 182, 173)",0.10319081667396274,"[1474, 1]",302,1666,1691,Crayon Blues,1
Page_25_10,9,https://ak1.ostkcdn.com/images/products/11090817/L18097524.jpg?imwidth=480&impolicy=medium,"(106, 186, 194)",0.6306467598068992,"(124, 190, 186)",0.3693532401931008,"[1003, 2]",703,936,869,Just Hanging Out,2
Page_25_11,10,https://ak1.ostkcdn.com/images/products/24147328/L29595809.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.8915582379683336,"(157, 162, 166)",0.1084417620316664,"[684, 0]",1425,6,1474,Morning Sun,0
Page_25_12,11,https://ak1.ostkcdn.com/images/products/9091293/Desdemona-Lavender-Solid-18-inch-Feather-and-Down-Filled-Throw-Pillow-L16280437.jpg?imwidth=480&impolicy=medium,"(163, 152, 189)",0.5956472595589665,"(254, 254, 254)",0.4043527404410335,"[529, 2]",424,105,175,Lake Frost,2
Page_25_13,12,https://ak1.ostkcdn.com/images/products/20741918/L26565672.jpg?imwidth=480&impolicy=medium,"(245, 236, 226)",0.9928200233787045,"(253, 254, 254)",0.007179976621295636,"[370, 0]",1461,556,1181,Tropical Shore,0
Page_25_14,13,https://ak1.ostkcdn.com/images/products/28170649/L33264080.jpg?imwidth=480&impolicy=medium,"(247, 247, 246)",0.8120589466804196,"(162, 159, 157)",0.18794105331958047,"[2742, 0]",1489,137,1774,Open the Blinds,0
Page_25_15,14,https://ak1.ostkcdn.com/images/products/8851664/Orange-Decorative-Throw-Pillow-L16080228.jpg?imwidth=480&impolicy=medium,"(254, 254, 253)",0.5773019348602999,"(250, 160, 1)",0.42269806513970015,"[3063, 1]",980,1296,855,Rustic Bridal Bouquet,1
Page_25_16,15,https://ak1.ostkcdn.com/images/products/22290358/L27937917.jpg?imwidth=480&impolicy=medium,"(242, 240, 238)",0.9094862698140672,"(175, 169, 162)",0.09051373018593284,"[2584, 0]",1875,1675,1818,Frozen Views,0
Page_25_17,16,https://ak1.ostkcdn.com/images/products/27322495/L32507440.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.5774387401701091,"(80, 80, 79)",0.4225612598298909,"[684, 0]",577,1587,522,Morning Sun,0
Page_25_18,17,https://ak1.ostkcdn.com/images/products/27322476/L32507435.jpg?imwidth=480&impolicy=medium,"(247, 245, 244)",0.7961340765945124,"(238, 233, 234)",0.2038659234054876,"[1204, 1]",1152,1509,1144,Raspberry Parfait,1
Page_25_19,18,https://ak1.ostkcdn.com/images/products/20340635/L26213435.jpg?imwidth=480&impolicy=medium,"(26, 29, 51)",0.8437235693307671,"(82, 81, 88)",0.15627643066923286,"[2908, 3]",1048,254,809,Ruffled Pattern,3
Page_25_20,19,https://ak1.ostkcdn.com/images/products/11852972/L18754143.jpg?imwidth=480&impolicy=medium,"(81, 72, 83)",0.6199989655261593,"(56, 47, 57)",0.3800010344738408,"[1261, 0]",421,26,433,Swooped Roof,0
Page_25_21,20,https://ak1.ostkcdn.com/images/products/11664311/L18593808.jpg?imwidth=480&impolicy=medium,"(10, 123, 153)",0.7471279617127077,"(254, 254, 254)",0.2528720382872923,"[2033, 3]",1153,912,854,Intricate Metal Work,3
Page_25_22,21,https://ak1.ostkcdn.com/images/products/9091096/Necocli-Brown-Solid-18-inch-Feather-and-Down-Filled-Throw-Pillow-L16280301.jpg?imwidth=480&impolicy=medium,"(168, 157, 128)",0.5237418974661167,"(254, 253, 253)",0.4762581025338834,"[2512, 1]",1034,1516,970,Dapper Suit,1
Page_25_23,22,https://ak1.ostkcdn.com/images/products/15908497/L22312400.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.6128306611631633,"(109, 111, 118)",0.3871693388368367,"[684, 0]",1034,1538,1509,Morning Sun,0
Page_25_24,23,https://ak1.ostkcdn.com/images/products/18073044/L24234433.jpg?imwidth=480&impolicy=medium,"(231, 89, 139)",0.7008941704085654,"(235, 98, 147)",0.2991058295914346,"[949, 0]",630,1239,1029,Blushing Meadow,0
Page_25_25,24,https://ak1.ostkcdn.com/images/products/11405364/L18370581.jpg?imwidth=480&impolicy=medium,"(236, 236, 233)",0.7408506558307298,"(72, 76, 72)",0.2591493441692702,"[437, 1]",1818,521,1004,Highway Cruise,1
Page_25_26,25,https://ak1.ostkcdn.com/images/products/18073037/L24234660.jpg?imwidth=480&impolicy=medium,"(194, 127, 84)",0.8402453036270704,"(254, 253, 251)",0.1597546963729296,"[3015, 3]",577,270,1536,Maundy Sparkle,3
Page_25_27,26,https://ak1.ostkcdn.com/images/products/23143827/L28689473.jpg?imwidth=480&impolicy=medium,"(212, 137, 76)",0.7845793055055443,"(254, 253, 252)",0.21542069449445567,"[2346, 2]",424,400,1034,Bronzed Floorboard,2
Page_25_28,27,https://ak1.ostkcdn.com/images/products/12038042/L18909715.jpg?imwidth=480&impolicy=medium,"(158, 157, 151)",0.6403708550268675,"(252, 252, 252)",0.3596291449731325,"[2269, 1]",1119,1201,1259,Bed of Cream,1
Page_25_29,28,https://ak1.ostkcdn.com/images/products/10606161/L17678090.jpg?imwidth=480&impolicy=medium,"(31, 33, 58)",0.5378001913933741,"(254, 254, 254)",0.4621998086066258,"[933, 3]",1153,1571,1535,Bold vs Bright,3
Page_25_30,29,https://ak1.ostkcdn.com/images/products/12035833/L18907780.jpg?imwidth=480&impolicy=medium,"(34, 24, 18)",0.6275997424499833,"(105, 94, 84)",0.3724002575500167,"[1035, 2]",1301,1742,320,First Spring Sip,2
Page_25_31,30,https://ak1.ostkcdn.com/images/products/13155706/L19882094.jpg?imwidth=480&impolicy=medium,"(75, 87, 106)",0.6253032260327221,"(244, 243, 241)",0.3746967739672779,"[594, 0]",1200,936,538,Fall Foliage Trip,0
Page_25_32,31,https://ak1.ostkcdn.com/images/products/23143888/L28690072.jpg?imwidth=480&impolicy=medium,"(254, 254, 253)",0.5398590054036,"(250, 117, 11)",0.4601409945964,"[3063, 1]",161,659,1058,Rustic Bridal Bouquet,1
Page_25_33,32,https://ak1.ostkcdn.com/images/products/11460957/L18418426.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.5363335117749335,"(179, 163, 147)",0.4636664882250665,"[684, 0]",164,762,1722,Morning Sun,0
Page_25_34,33,https://ak1.ostkcdn.com/images/products/7942895/7942895/Avanti-White-Square-Decorative-Pillow-L15317300.jpg?imwidth=480&impolicy=medium,"(242, 239, 239)",0.9910390674008503,"(233, 226, 228)",0.008960932599149648,"[2409, 1]",1448,289,1408,Citrus Salad,1
Page_25_35,34,https://ak1.ostkcdn.com/images/products/8851655/Creme-Decorative-Throw-Pillow-L16080235.jpg?imwidth=480&impolicy=medium,"(199, 182, 151)",0.5228799683830172,"(254, 253, 253)",0.4771200316169829,"[132, 1]",577,645,1667,Red Beanie Practise Activity,1
Page_25_36,35,https://ak1.ostkcdn.com/images/products/23622060/L29119177.jpg?imwidth=480&impolicy=medium,"(176, 169, 158)",0.6025223548870626,"(232, 229, 223)",0.3974776451129374,"[1563, 1]",262,1835,577,Earth Monsoon,1
Page_25_37,36,https://ak1.ostkcdn.com/images/products/21025375/L26815145.jpg?imwidth=480&impolicy=medium,"(234, 233, 231)",0.6982060110279842,"(225, 225, 230)",0.3017939889720159,"[93, 1]",980,1215,1345,Sweet Toppings,1
Page_25_38,37,https://ak1.ostkcdn.com/images/products/23143920/L28689516.jpg?imwidth=480&impolicy=medium,"(173, 217, 225)",0.6924457233385602,"(254, 254, 254)",0.3075542766614397,"[130, 2]",577,1509,836,Bare Beauty,2
Page_25_39,38,https://ak1.ostkcdn.com/images/products/27741492/L32880962.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.7902971143040244,"(244, 213, 221)",0.2097028856959756,"[684, 0]",203,1768,110,Morning Sun,0
Page_25_40,39,https://ak1.ostkcdn.com/images/products/27742754/L32880965.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.8412897345334397,"(95, 97, 102)",0.15871026546656036,"[684, 0]",809,270,1875,Morning Sun,0
Page_25_41,40,https://ak1.ostkcdn.com/images/products/22611726/L28223225.jpg?imwidth=480&impolicy=medium,"(123, 78, 100)",0.5050836715705443,"(46, 22, 30)",0.4949163284294557,"[897, 1]",784,920,5,Mud on Soles,1
Page_25_42,41,https://ak1.ostkcdn.com/images/products/25451530/L30778353.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.528264354274899,"(153, 55, 62)",0.4717356457251009,"[684, 0]",1255,1514,1034,Morning Sun,0
Page_25_43,42,https://ak1.ostkcdn.com/images/products/12038116/L18909826.jpg?imwidth=480&impolicy=medium,"(116, 109, 100)",0.5280208038312006,"(149, 141, 133)",0.4719791961687994,"[1286, 2]",1806,1009,307,Perfect Pears,2
Page_25_44,43,https://ak1.ostkcdn.com/images/products/23144399/L28690426.jpg?imwidth=480&impolicy=medium,"(228, 218, 210)",0.6550854063503936,"(199, 182, 168)",0.3449145936496064,"[2559, 2]",1706,421,1742,Fresh Organic Ingredients,2
Page_25_45,44,https://ak1.ostkcdn.com/images/products/24147325/L29595808.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.8863686624424295,"(72, 88, 127)",0.11363133755757045,"[684, 0]",1457,1210,161,Morning Sun,0
Page_25_46,45,https://ak1.ostkcdn.com/images/products/25606980/L30918004.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.8483733237810761,"(143, 155, 185)",0.15162667621892387,"[684, 0]",214,626,1679,Morning Sun,0
Page_25_47,46,https://ak1.ostkcdn.com/images/products/11468701/L18425203.jpg?imwidth=480&impolicy=medium,"(167, 160, 158)",0.7069572138211159,"(238, 236, 235)",0.2930427861788841,"[2237, 2]",969,83,123,Happy Cactus,2
Page_25_48,47,https://ak1.ostkcdn.com/images/products/23143946/L28689526.jpg?imwidth=480&impolicy=medium,"(198, 194, 63)",0.5354153161024832,"(191, 187, 52)",0.4645846838975168,"[3159, 1]",577,65,1109,A Juicy Bunch,1
Page_25_49,48,https://ak1.ostkcdn.com/images/products/23143865/L28690067.jpg?imwidth=480&impolicy=medium,"(12, 57, 132)",0.816010900091761,"(254, 254, 254)",0.18398909990823906,"[1068, 3]",306,885,1591,European Architectural Charm,3
Page_25_50,49,https://ak1.ostkcdn.com/images/products/10335534/L17445611.jpg?imwidth=480&impolicy=medium,"(246, 243, 232)",0.5767814284531987,"(182, 169, 133)",0.4232185715468013,"[185, 1]",401,921,847,Too Sweet Treat,1
Page_25_51,50,https://ak1.ostkcdn.com/images/products/19575575/L25560249.jpg?imwidth=480&impolicy=medium,"(154, 43, 46)",0.5378183089563545,"(254, 254, 254)",0.4621816910436455,"[2471, 3]",573,320,1226,Confetti Cream Cupcakes,3
Page_25_52,51,https://ak1.ostkcdn.com/images/products/12778638/L19552102.jpg?imwidth=480&impolicy=medium,"(178, 163, 144)",0.5103240883739634,"(226, 219, 208)",0.4896759116260366,"[246, 1]",907,1360,353,Bird of Prey,1
Page_25_53,52,https://ak1.ostkcdn.com/images/products/9091017/Idalya-Canary-Plain-Feathered-Filled-18-inch-Throw-Pillow-L16280229.jpg?imwidth=480&impolicy=medium,"(254, 254, 253)",0.5179306837796607,"(211, 203, 141)",0.4820693162203393,"[3063, 1]",262,56,1278,Rustic Bridal Bouquet,1
Page_25_54,53,https://ak1.ostkcdn.com/images/products/23144150/L28689618.jpg?imwidth=480&impolicy=medium,"(69, 200, 209)",0.5270297248736059,"(38, 186, 196)",0.4729702751263941,"[544, 0]",531,471,173,To The Sky,0
Page_25_55,54,https://ak1.ostkcdn.com/images/products/23144026/L28689563.jpg?imwidth=480&impolicy=medium,"(227, 213, 194)",0.928068083003483,"(203, 185, 159)",0.07193191699651696,"[2149, 2]",1034,1774,306,Sombre Sunset,2
Page_25_56,55,https://ak1.ostkcdn.com/images/products/25436007/L30764507.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.6103652220402981,"(160, 44, 76)",0.3896347779597019,"[684, 0]",1448,1516,1499,Morning Sun,0
Page_25_57,56,https://ak1.ostkcdn.com/images/products/11206027/L18194794.jpg?imwidth=480&impolicy=medium,"(253, 253, 252)",0.7121807555604411,"(180, 161, 115)",0.2878192444395588,"[513, 1]",828,579,1490,Makeshift Slumber,1
Page_25_58,57,https://ak1.ostkcdn.com/images/products/23055964/L28612725.jpg?imwidth=480&impolicy=medium,"(248, 248, 247)",0.7189560799663718,"(164, 162, 154)",0.28104392003362816,"[298, 0]",1516,850,810,Hawaiian Blossom,0
Page_25_59,58,https://ak1.ostkcdn.com/images/products/12238002/L19081073.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.5619860711885252,"(116, 80, 64)",0.4380139288114748,"[684, 0]",433,1666,912,Morning Sun,0
Page_25_60,59,https://ak1.ostkcdn.com/images/products/6425690/L14030811.jpg?imwidth=480&impolicy=medium,"(179, 95, 91)",0.5054784580498867,"(224, 219, 209)",0.4945215419501134,"[1306, 2]",1591,56,290,Subway in Style,2
Page_26_1,0,https://ak1.ostkcdn.com/images/products/23144129/L28689609.jpg?imwidth=480&impolicy=medium,"(212, 137, 76)",0.7845793055055443,"(254, 253, 252)",0.21542069449445567,"[2346, 2]",626,1490,558,Bronzed Floorboard,2
Page_26_2,1,https://ak1.ostkcdn.com/images/products/23144390/L28690302.jpg?imwidth=480&impolicy=medium,"(228, 218, 210)",0.6550854063503936,"(199, 182, 168)",0.3449145936496064,"[2559, 2]",1737,276,810,Fresh Organic Ingredients,2
Page_26_3,2,https://ak1.ostkcdn.com/images/products/23144387/L28690417.jpg?imwidth=480&impolicy=medium,"(43, 38, 45)",0.7253692349040269,"(254, 254, 254)",0.2746307650959729,"[2541, 0]",1016,123,1226,By the Baristas,0
Page_26_4,3,https://ak1.ostkcdn.com/images/products/20340637/L26213436.jpg?imwidth=480&impolicy=medium,"(24, 24, 41)",0.6497647632056105,"(92, 91, 96)",0.35023523679438945,"[2799, 3]",1469,419,254,Coffee Bean Rich,3
Page_26_5,4,https://ak1.ostkcdn.com/images/products/22019607/L27695789.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.7061626118366853,"(223, 178, 203)",0.2938373881633147,"[684, 0]",152,322,1516,Morning Sun,0
Page_26_6,5,https://ak1.ostkcdn.com/images/products/22019596/L27695783.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.5969986774318304,"(32, 37, 89)",0.4030013225681696,"[684, 0]",1278,1428,149,Morning Sun,0
Page_26_7,6,https://ak1.ostkcdn.com/images/products/9956142/L17109624.jpg?imwidth=480&impolicy=medium,"(125, 102, 62)",0.7237537681855913,"(254, 254, 253)",0.27624623181440866,"[2503, 0]",306,289,463,Morning Delivery,0
Page_26_8,7,https://ak1.ostkcdn.com/images/products/23056308/L28613027.jpg?imwidth=480&impolicy=medium,"(249, 248, 247)",0.7759734251657542,"(168, 166, 155)",0.2240265748342458,"[298, 0]",306,1539,1806,Hawaiian Blossom,0
Page_26_9,8,https://ak1.ostkcdn.com/images/products/23144041/L28689574.jpg?imwidth=480&impolicy=medium,"(12, 57, 132)",0.816010900091761,"(254, 254, 254)",0.18398909990823906,"[1068, 3]",969,1320,937,European Architectural Charm,3
Page_26_10,9,https://ak1.ostkcdn.com/images/products/23143070/L28689702.jpg?imwidth=480&impolicy=medium,"(171, 124, 127)",0.7769317877892916,"(254, 253, 253)",0.2230682122107084,"[2810, 0]",173,1181,1259,Back Porch Floor,0
Page_26_11,10,https://ak1.ostkcdn.com/images/products/21866999/L27560087.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.7126966869377173,"(203, 230, 226)",0.2873033130622827,"[684, 0]",852,441,830,Morning Sun,0
Page_26_12,11,https://ak1.ostkcdn.com/images/products/15637202/L22068420.jpg?imwidth=480&impolicy=medium,"(176, 49, 52)",0.6490116498006563,"(254, 254, 253)",0.3509883501993437,"[2878, 3]",1666,1748,115,Beside the Horizon,3
Page_26_13,12,https://ak1.ostkcdn.com/images/products/11319629/L18297121.jpg?imwidth=480&impolicy=medium,"(244, 243, 242)",0.6432391511392219,"(232, 234, 237)",0.35676084886077797,"[473, 1]",948,810,1153,Hint of Rose,1
Page_26_14,13,https://ak1.ostkcdn.com/images/products/15910804/L22314463.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.5636632577093375,"(157, 155, 29)",0.4363367422906626,"[684, 0]",1691,659,1202,Morning Sun,0
Page_26_15,14,https://ak1.ostkcdn.com/images/products/19567261/L25552690.jpg?imwidth=480&impolicy=medium,"(139, 109, 83)",0.5419116084708548,"(178, 154, 130)",0.4580883915291451,"[1759, 2]",470,1034,980,Home Breakfast,2
Page_26_16,15,https://ak1.ostkcdn.com/images/products/10302761/L17415878.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.6918553024237571,"(162, 53, 74)",0.3081446975762428,"[684, 0]",1666,1516,936,Morning Sun,0
Page_26_17,16,https://ak1.ostkcdn.com/images/products/23143039/L28689688.jpg?imwidth=480&impolicy=medium,"(219, 168, 143)",0.6868206287523949,"(245, 224, 214)",0.31317937124760514,"[3043, 2]",809,521,105,Chocolate Chip Cookies,2
Page_26_18,17,https://ak1.ostkcdn.com/images/products/18227426/L24367927.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.8046455524599438,"(203, 199, 200)",0.19535444754005613,"[684, 0]",980,1048,1516,Morning Sun,0
Page_26_19,18,https://ak1.ostkcdn.com/images/products/23144045/L28689569.jpg?imwidth=480&impolicy=medium,"(201, 196, 64)",0.5357397233664224,"(254, 254, 253)",0.4642602766335776,"[2095, 2]",1179,1220,1666,Rusted Old Jeep,2
Page_26_20,19,https://ak1.ostkcdn.com/images/products/22020009/L27696153.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.6627758053272377,"(201, 46, 44)",0.3372241946727623,"[684, 0]",5,1666,441,Morning Sun,0
Page_26_21,20,https://ak1.ostkcdn.com/images/products/27420627/L32594838.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.7282164705882352,"(67, 95, 119)",0.2717835294117647,"[684, 0]",102,1785,1666,Morning Sun,0
Page_26_22,21,https://ak1.ostkcdn.com/images/products/22019606/L27695788.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.5350876390096563,"(217, 93, 123)",0.4649123609903437,"[684, 0]",950,112,1447,Morning Sun,0
Page_26_23,22,https://ak1.ostkcdn.com/images/products/15925615/L22327341.jpg?imwidth=480&impolicy=medium,"(239, 239, 238)",0.9753568725583268,"(181, 180, 172)",0.02464312744167326,"[1369, 2]",1277,462,1029,Cup Half-Empty,2
Page_26_24,23,https://ak1.ostkcdn.com/images/products/23143693/L28689986.jpg?imwidth=480&impolicy=medium,"(141, 80, 76)",0.8668154603370762,"(254, 253, 252)",0.13318453966292373,"[799, 1]",123,148,1818,Heart Tinted Glasses,1
Page_26_25,24,https://ak1.ostkcdn.com/images/products/27550517/L32711757.jpg?imwidth=480&impolicy=medium,"(38, 27, 23)",0.5788027352487378,"(254, 254, 254)",0.4211972647512622,"[1717, 0]",1813,695,760,By the Mountain,0
Page_26_26,25,https://ak1.ostkcdn.com/images/products/20340629/L26213433.jpg?imwidth=480&impolicy=medium,"(28, 30, 50)",0.8205571257544154,"(106, 94, 82)",0.17944287424558458,"[2411, 0]",1091,810,381,Sketches and Dreams,0
Page_26_27,26,https://ak1.ostkcdn.com/images/products/23143855/L28690061.jpg?imwidth=480&impolicy=medium,"(6, 59, 137)",0.5933578406443583,"(254, 254, 254)",0.40664215935564174,"[1068, 3]",1448,306,1278,European Architectural Charm,3
Page_26_28,27,https://ak1.ostkcdn.com/images/products/23143844/L28689483.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.5472813377674889,"(66, 196, 206)",0.4527186622325111,"[684, 0]",810,161,1313,Morning Sun,0
Page_26_29,28,https://ak1.ostkcdn.com/images/products/20545511/L26394629.jpg?imwidth=480&impolicy=medium,"(28, 37, 57)",0.6819188862986294,"(90, 91, 99)",0.31808111370137065,"[76, 0]",371,810,1835,Middle Eastern Empire,0
Page_26_30,29,https://ak1.ostkcdn.com/images/products/19575607/L25560263.jpg?imwidth=480&impolicy=medium,"(111, 155, 189)",0.5824855154824938,"(222, 218, 199)",0.41751448451750617,"[2296, 3]",211,599,203,Suburban Life,3
Page_26_31,30,https://ak1.ostkcdn.com/images/products/19575600/L25560267.jpg?imwidth=480&impolicy=medium,"(223, 217, 205)",0.5610155968216147,"(96, 96, 102)",0.4389844031783852,"[2435, 0]",81,1468,1132,Double Dutch Scoop,0
Page_26_32,31,https://ak1.ostkcdn.com/images/products/19575548/L25560247.jpg?imwidth=480&impolicy=medium,"(176, 166, 128)",0.5984086372952192,"(254, 254, 253)",0.4015913627047808,"[926, 3]",1058,472,717,Alpine Horizon,3
Page_26_33,32,https://ak1.ostkcdn.com/images/products/19575547/L25560216.jpg?imwidth=480&impolicy=medium,"(40, 36, 37)",0.5683770063840021,"(254, 254, 254)",0.4316229936159978,"[2851, 0]",1217,134,760,Tropical Blooms,0
Page_26_34,33,https://ak1.ostkcdn.com/images/products/22798112/L28386644.jpg?imwidth=480&impolicy=medium,"(64, 109, 144)",0.5110489263306724,"(92, 151, 191)",0.4889510736693275,"[2087, 3]",462,1167,392,Hotel Budapest,3
Page_26_35,34,https://ak1.ostkcdn.com/images/products/19575576/L25560251.jpg?imwidth=480&impolicy=medium,"(246, 245, 244)",0.5039096711025677,"(186, 177, 172)",0.4960903288974323,"[1756, 3]",171,980,421,Afternoon Fast Break,3
Page_26_36,35,https://ak1.ostkcdn.com/images/products/22639073/L28247661.jpg?imwidth=480&impolicy=medium,"(62, 33, 62)",0.5939666657603524,"(100, 64, 104)",0.4060333342396476,"[415, 0]",968,573,830,Frosted Berries,0
Page_26_37,36,https://ak1.ostkcdn.com/images/products/23572704/L29075491.jpg?imwidth=480&impolicy=medium,"(200, 136, 150)",0.5632130371702829,"(254, 254, 254)",0.43678696282971696,"[497, 0]",1588,1865,1770,Outdoor Queen,0
Page_26_38,37,https://ak1.ostkcdn.com/images/products/23143828/L28689474.jpg?imwidth=480&impolicy=medium,"(230, 227, 223)",0.9933273963378876,"(252, 250, 252)",0.006672603662112557,"[2494, 2]",921,463,1034,Mountain Ridge,2
Page_26_39,38,https://ak1.ostkcdn.com/images/products/15910489/L22314316.jpg?imwidth=480&impolicy=medium,"(228, 231, 235)",0.6104918120398866,"(250, 250, 250)",0.3895081879601135,"[1363, 2]",593,1514,1748,Quainter Homes,2
Page_26_40,39,https://ak1.ostkcdn.com/images/products/19886917/L25812535.jpg?imwidth=480&impolicy=medium,"(188, 40, 49)",0.5104050138617714,"(254, 254, 253)",0.4895949861382286,"[701, 2]",980,421,455,Peachy Keen,2
Page_26_41,40,https://ak1.ostkcdn.com/images/products/22610905/L28222572.jpg?imwidth=480&impolicy=medium,"(123, 78, 100)",0.5050836715705443,"(46, 22, 30)",0.4949163284294557,"[897, 1]",913,421,1516,Mud on Soles,1
Page_26_42,41,https://ak1.ostkcdn.com/images/products/22638921/L28247529.jpg?imwidth=480&impolicy=medium,"(153, 152, 76)",0.5635281719103434,"(254, 254, 253)",0.43647182808965657,"[2650, 2]",717,1514,1587,Springtime Meander,2
Page_26_43,42,https://ak1.ostkcdn.com/images/products/22965670/L28532901.jpg?imwidth=480&impolicy=medium,"(97, 70, 67)",0.6807503199299522,"(254, 254, 254)",0.31924968007004784,"[1479, 0]",123,105,577,Patches of Grass,0
